"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"306","Mark Alt","COL","D","2","19","0","0","0","0","0","-","2","0.00","0.04","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","-"
"335","Dylan McIlrath","DET","D","15","182.53333333333","0","0","0","0","0","0.00","13","0.00","0.3","31","18","6","1","1","1","10","5","5","0","0","1","5","3","34","31","7","0","0","-"
"353","Zach Trotman","PIT","D","14","187.86666666667","0","0","0","0","0","0.00","13","0.00","0.37","30","17","8","2","1","2","2","1","1","0","0","1","5","2","21","43","20","0","0","-"
"357","Michael Sgarbossa","WSH","C","1","8.2","0","0","0","0","0","-","0","-","0.08","1","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","2","3","40.00"
"358","Erik Burgdoerfer","OTT","D","4","39.75","0","0","0","0","0","-","2","0.00","0.04","3","2","1","0","0","0","2","1","1","0","0","0","2","0","16","4","0","0","0","-"
"363","Cory Conacher","T.B","C","2","17.333333333333","0","0","0","0","0","-","3","0.00","0.16","3","3","2","1","0","0","2","1","1","0","0","0","1","2","0","1","1","0","0","-"
"365","Colin Blackwell","NSH","C","6","57","0","0","0","0","0","-","5","0.00","0.63","11","9","9","2","1","1","2","1","1","0","0","1","3","2","10","12","3","13","15","46.43"
"376","Tyler Graovac","VAN","C","3","13.65","0","0","0","0","0","-","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","4","5","44.44"
"385","T.J. Tynan","COL","C","7","56.183333333333","0","0","0","0","0","0.00","3","0.00","0.33","5","5","4","4","1","1","2","1","1","0","0","0","0","1","0","3","0","1","1","50.00"
"388","Steven Fogarty","NYR","C","10","77.6","0","0","0","0","0","0.00","9","0.00","0.39","11","10","4","2","1","0","0","0","0","0","0","0","3","4","6","6","3","8","19","29.63"
"390","Logan Shaw","WPG","R","9","58.616666666667","0","0","0","0","0","-","4","0.00","0.14","6","4","2","1","0","1","0","0","0","0","0","0","1","1","7","5","6","5","4","55.56"
"399","Reid Boucher","VAN","C","1","5.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"404","Adam Clendening","CBJ","D","4","35.466666666667","0","0","0","0","0","0.00","3","0.00","0.07","7","3","1","0","1","0","0","0","0","0","0","0","0","2","1","7","2","0","0","-"
"428","Ryan Murphy","MIN, N.J","D","3","30.616666666667","0","0","0","0","0","0.00","1","0.00","0.02","4","2","0","0","0","1","0","0","0","0","0","0","0","1","1","1","2","0","0","-"
"438","Matt Puempel","DET","L","8","77.383333333333","0","0","0","0","0","-","9","0.00","0.81","19","14","8","6","0","1","2","1","1","0","0","0","2","0","4","7","4","0","2","0.00"
"504","Trevor Carrick","CAR, S.J","D","4","27.333333333333","0","0","0","0","0","-","1","0.00","0.05","4","2","1","0","0","0","5","1","0","1","0","1","2","0","2","6","1","0","0","-"
"509","Kevin Roy","ANA","L","3","34.866666666667","0","0","0","0","0","-","2","0.00","0.27","5","4","3","3","0","0","0","0","0","0","0","0","2","1","0","6","2","0","0","-"
"513","Danny O'Regan","BUF","C","1","11.05","0","0","0","0","0","-","2","0.00","0.31","3","3","3","2","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"515","Jake Bischoff","VGK","D","4","57.383333333333","0","0","0","0","0","0.00","6","0.00","0.11","10","7","0","0","0","0","2","1","1","0","0","0","1","0","8","10","8","0","0","-"
"518","Jake Dotchin","ANA","D","20","221.3","0","0","0","0","0","0.00","7","0.00","0.33","25","12","5","0","0","0","28","6","4","0","2","3","7","4","51","14","13","0","0","-"
"529","Jayson Megna","COL","C","8","52.866666666667","0","0","0","0","0","0.00","4","0.00","0.16","8","6","2","0","0","1","2","1","1","0","0","0","1","0","10","2","5","0","1","0.00"
"531","Andrej Sustr","ANA","D","5","58.6","0","0","0","0","0","0.00","6","0.00","0.1","9","7","0","0","0","0","4","2","2","0","0","0","0","0","3","4","7","0","0","-"
"538","Anton Blidh","BOS","L","1","12.333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","4","1","0","0","-"
"540","John Gilmour","BUF, NYR","D","9","140.61666666667","0","0","0","0","0","0.00","13","0.00","0.57","28","19","8","2","1","1","2","1","1","0","0","0","5","1","6","7","14","0","0","-"
"549","Luke Johnson","CHI","C","15","135.7","0","0","0","0","0","0.00","18","0.00","1.28","25","21","13","5","1","2","4","2","2","0","0","0","1","6","29","24","7","45","42","51.72"
"553","Tyrell Goulbourne","PHI","L","2","14.816666666667","0","0","0","0","0","-","3","0.00","0.14","4","4","3","1","0","0","0","0","0","0","0","0","0","1","6","2","0","0","0","-"
"570","Marko Dano","COL","C","8","53.733333333333","0","0","0","0","0","0.00","3","0.00","0.3","9","6","5","1","1","0","7","2","1","1","0","1","2","3","16","4","3","0","5","0.00"
"578","Laurent Dauphin","ARI","C","1","12.316666666667","0","0","0","0","0","-","2","0.00","0.51","4","3","4","3","0","1","0","0","0","0","0","0","0","0","0","4","1","0","1","0.00"
"602","Samuel Morin","PHI","D","6","69.816666666667","0","0","0","0","0","0.00","4","0.00","0.1","8","4","1","0","1","1","2","1","1","0","0","0","7","2","10","15","7","0","0","-"
"610","Kerby Rychel","CGY","L","2","17.85","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","1","0.00"
"616","Dakota Mermis","ARI","D","1","11.333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"625","Jake Chelios","DET","D","5","81.15","0","0","0","0","0","0.00","5","0.00","0.14","13","8","1","0","0","0","2","1","1","0","0","0","4","1","7","12","5","0","0","-"
"665","Andreas Englund","OTT","D","3","37.266666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","10","1","0","0","1","1","2","0","5","5","2","0","0","-"
"666","Josh Jacobs","N.J","D","1","14.9","0","0","0","0","0","-","1","0.00","0.02","2","2","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","0","0","-"
"668","Nicolas Aube-Kubel","PHI","R","9","49.866666666667","0","0","0","0","0","0.00","2","0.00","0.11","8","4","2","1","0","0","0","0","0","0","0","1","0","2","14","8","0","0","0","-"
"672","Dominic Turgeon","DET","C","4","42.533333333333","0","0","0","0","0","-","2","0.00","0.07","5","2","3","0","0","0","0","0","0","0","0","0","0","1","3","5","2","8","13","38.10"
"676","Louie Belpedio","MIN","D","2","25.316666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","0","0","-"
"677","Mark Friedman","PHI","D","1","12.55","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","-"
"680","Chase De Leo","ANA","C","1","10.633333333333","0","0","0","0","0","0.00","4","0.00","0.25","5","5","4","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"681","Nelson Nogier","WPG","D","1","9.3166666666667","0","0","0","0","0","-","1","0.00","0.02","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-"
"690","CJ Suess","WPG","L","1","6.4333333333333","0","0","0","0","0","-","0","-","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3","25.00"
"692","Anton Lindholm","COL","D","2","12.683333333333","0","0","0","0","0","-","0","-","0.03","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","-"
"699","Pierre Engvall","TOR","L","2","17.266666666667","0","0","0","0","0","-","0","-","0.1","2","2","1","1","0","0","0","0","0","0","0","1","2","0","1","3","1","0","0","-"
"705","Jack Rodewald","OTT","R","6","42.333333333333","0","0","0","0","0","-","2","0.00","0.36","5","3","2","2","0","1","0","0","0","0","0","0","0","0","8","6","3","0","0","-"
"709","Nikita Soshnikov","STL","R","5","35.7","0","0","0","0","0","0.00","1","0.00","0.11","5","2","1","0","0","0","0","0","0","0","0","0","1","0","5","7","2","0","0","-"
"720","Anthony Richard","NSH","C","2","11.533333333333","0","0","0","0","0","-","2","0.00","0.09","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"723","Jakub Zboril","BOS","D","2","21.15","0","0","0","0","0","-","1","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","2","0","3","4","0","0","0","-"
"731","Evgeny Svechnikov","DET","L","4","30.2","0","0","0","0","0","-","7","0.00","0.81","10","8","8","5","0","1","0","0","0","0","0","1","3","0","5","4","1","0","0","-"
"735","Cooper Marody","EDM","C","6","40.916666666667","0","0","0","0","0","-","6","0.00","0.53","13","11","7","2","0","1","0","0","0","0","0","0","0","5","0","5","0","9","16","36.00"
"748","Guillaume Brisebois","VAN","D","8","87.783333333333","0","0","0","0","0","0.00","5","0.00","0.17","10","6","4","0","0","0","0","0","0","0","0","0","7","2","3","7","7","0","0","-"
"763","Dennis Gilbert","CHI","D","4","53.116666666667","0","0","0","0","0","0.00","2","0.00","0.04","3","2","2","0","0","0","2","1","1","0","0","0","1","0","23","6","4","0","0","-"
"764","Gabriel Carlsson","CBJ","D","1","8.3666666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","2","0","0","0","-"
"766","Yakov Trenin","NSH","C","1","12.583333333333","0","0","0","0","0","-","0","-","0.01","1","1","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0","0","0","-"
"776","Kevin Stenlund","CBJ","C","4","43.766666666667","0","0","0","0","0","-","3","0.00","0.18","9","5","2","1","0","1","4","2","2","0","0","0","1","3","3","5","1","3","3","50.00"
"778","William Borgen","BUF","D","4","62.883333333333","0","0","0","0","0","-","2","0.00","0.04","4","2","1","0","0","0","0","0","0","0","0","0","0","0","11","2","2","0","0","-"
"779","Colton White","N.J","D","3","41.583333333333","0","0","0","0","0","0.00","0","-","0.01","5","2","1","1","0","1","2","1","1","0","0","0","1","0","2","7","2","0","0","-"
"792","Cameron Hughes","BOS","C","1","9.3","0","0","0","0","0","-","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","-"
"797","Kole Sherwood","CBJ","R","5","35.85","0","0","0","0","0","-","8","0.00","0.45","9","8","7","3","1","0","0","0","0","0","0","1","0","3","20","4","2","0","1","0.00"
"799","Ryan Lomberg","CGY","L","4","26.05","0","0","0","0","0","-","1","0.00","0.11","3","2","2","0","0","0","0","0","0","0","0","0","0","1","12","1","0","0","0","-"
"801","Nick Lappin","N.J","R","11","133.55","0","0","0","0","0","0.00","10","0.00","0.57","21","15","10","1","0","1","0","0","0","0","0","0","2","3","15","11","3","5","1","83.33"
"814","Julien Gauthier","CAR","R","2","16.5","0","0","0","0","0","0.00","0","-","0.06","2","1","0","0","0","0","2","1","1","0","0","0","0","0","2","2","0","1","1","50.00"
"815","Brandon Gignac","N.J","C","1","9.0666666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","-"
"817","Rasmus Asplund","BUF","C","4","37.166666666667","0","0","0","0","0","-","7","0.00","0.33","7","7","3","2","0","0","2","1","1","0","0","0","1","0","5","1","1","10","15","40.00"
"828","Beck Malenstyn","WSH","L","1","7.9833333333333","0","0","0","0","0","-","3","0.00","0.28","5","5","3","3","0","1","0","0","0","0","0","0","0","1","1","2","0","0","0","-"
"829","Tim Gettinger","NYR","L","5","37","0","0","0","0","0","0.00","4","0.00","0.6","9","8","6","3","0","1","0","0","0","0","0","0","3","0","19","8","4","0","1","0.00"
"830","Trent Frederic","BOS","C","17","147.25","0","0","0","0","0","-","19","0.00","1.58","24","22","13","7","1","1","5","1","0","1","0","0","2","5","26","13","3","38","39","49.35"
"837","Givani Smith","DET","R","5","39.333333333333","0","0","0","0","0","-","4","0.00","0.59","5","5","5","2","0","1","5","1","0","1","0","2","0","0","9","5","0","0","0","-"
"839","Connor Bunnaman","PHI","C","4","37.75","0","0","0","0","0","0.00","4","0.00","0.08","4","4","1","1","0","0","0","0","0","0","0","2","4","0","5","5","1","4","6","40.00"
"841","Riley Stillman","FLA","D","4","52.066666666667","0","0","0","0","0","0.00","7","0.00","0.17","10","9","1","0","0","0","2","1","1","0","0","1","1","1","7","3","2","0","0","-"
"842","Noah Gregor","S.J","C","10","81","0","0","0","0","0","0.00","6","0.00","0.54","17","11","5","2","0","0","2","1","1","0","0","0","3","1","12","12","1","2","6","25.00"
"846","Jake Bean","CAR","D","2","16.6","0","0","0","0","0","-","1","0.00","0.02","2","1","0","0","0","0","2","1","1","0","0","0","0","1","1","2","0","0","0","-"
"856","German Rubtsov","PHI","C","3","22.733333333333","0","0","0","0","0","-","1","0.00","0.09","1","1","1","0","0","0","0","0","0","0","0","0","1","1","2","2","4","6","8","42.86"
"860","Anthony Greco","FLA","R","1","9.5","0","0","0","0","0","-","2","0.00","0.1","3","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"865","Janne Kuokkanen","CAR","L","7","59.433333333333","0","0","0","0","0","0.00","4","0.00","0.36","8","6","5","3","0","0","4","2","2","0","0","1","0","2","0","9","3","0","0","-"
"866","Rem Pitlick","NSH","C","1","9.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"867","Otto Koivula","NYI","L","3","23.45","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","5","3","1","4","11","26.67"
"868","Maxim Mamin","FLA","C","7","50.65","0","0","0","0","0","-","8","0.00","0.5","14","12","5","2","0","0","5","1","0","1","0","0","0","1","10","4","1","0","0","-"
"870","Rhett Gardner","DAL","C","8","69.666666666667","0","0","0","0","0","0.00","6","0.00","0.22","9","7","2","1","0","0","2","1","1","0","0","0","3","1","8","8","1","22","27","44.90"
"873","Mathieu Olivier","NSH","R","2","12.016666666667","0","0","0","0","0","-","1","0.00","0.01","2","1","0","0","0","0","2","1","1","0","0","0","1","0","3","1","0","0","0","-"
"885","Conor Timmins","COL","D","2","18.25","0","0","0","0","0","0.00","0","-","0.05","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","-"
"892","Urho Vaakanainen","BOS","D","7","91.816666666667","0","0","0","0","0","0.00","3","0.00","0.1","12","5","3","0","0","1","0","0","0","0","0","0","4","1","8","11","2","0","0","-"
"894","Jesper Boqvist","N.J","C","7","72.366666666667","0","0","0","0","0","-","5","0.00","0.31","7","6","3","1","0","1","4","1","1","0","0","0","1","3","7","13","4","1","3","25.00"
"897","Klim Kostin","STL","C","3","26.95","0","0","0","0","0","-","4","0.00","0.46","5","4","3","3","0","0","0","0","0","0","0","0","1","0","5","1","0","0","0","-"
"913","Justin Kloos","ANA","C","1","7.0666666666667","0","0","0","0","0","-","2","0.00","0.17","3","2","2","1","0","0","0","0","0","0","0","1","0","1","2","3","0","0","0","-"
"916","Jakub Jerabek","STL","D","1","7.4166666666667","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","1","0","0","-"
"922","Libor Sulak","DET","D","6","98.266666666667","0","0","0","0","0","0.00","5","0.00","0.3","14","9","4","3","1","0","4","2","2","0","0","1","9","2","15","7","3","0","0","-"
"925","Alexander Volkov","T.B","R","4","47.183333333333","0","0","0","0","0","-","3","0.00","0.23","5","5","3","1","0","0","0","0","0","0","0","1","2","0","5","5","1","1","3","25.00"
"937","Sheldon Rempal","L.A","R","7","59.183333333333","0","0","0","0","0","0.00","3","0.00","0.24","6","6","4","0","0","0","0","0","0","0","0","3","4","0","0","5","1","0","0","-"
"939","Oliver Wahlstrom","NYI","R","9","83.866666666667","0","0","0","0","0","0.00","7","0.00","0.67","13","11","8","4","0","0","4","2","2","0","0","0","4","1","10","5","4","0","3","0.00"
"940","Martin Fehervary","WSH","D","3","41.116666666667","0","0","0","0","0","0.00","3","0.00","0.02","9","5","3","0","0","1","2","1","1","0","0","0","0","0","5","10","0","0","0","-"
"944","Evan Bouchard","EDM","D","7","71.183333333333","0","0","0","0","0","0.00","8","0.00","0.36","19","14","3","1","1","1","2","1","1","0","0","1","2","3","6","2","7","0","0","-"
"946","Filip Zadina","DET","R","9","111.5","0","0","0","0","0","0.00","7","0.00","0.6","18","13","12","1","0","2","0","0","0","0","0","1","5","3","6","7","3","2","3","40.00"
"963","Jacob Nilsson","CHI","C","2","13.733333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","3","5","37.50"
"966","David Gustafsson","WPG","C","16","95.15","0","0","0","0","0","0.00","3","0.00","0.29","8","5","4","4","2","0","0","0","0","0","0","3","1","0","2","4","3","25","25","50.00"
"967","Logan O'Connor","COL","R","7","44.733333333333","0","0","0","0","0","-","1","0.00","0.06","3","3","0","0","0","0","2","1","1","0","0","0","0","1","5","5","1","0","3","0.00"
"968","Josh Teves","VAN","D","1","13.283333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","1","0","0","-"
"969","Ryan Kuffner","DET","L","10","100.2","0","0","0","0","0","-","8","0.00","0.76","17","13","8","4","0","2","0","0","0","0","0","1","1","2","4","20","5","0","1","0.00"
"971","Brady Keeper","FLA","D","1","11.766666666667","0","0","0","0","0","0.00","1","0.00","0.06","4","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","-"
"972","Nico Sturm","MIN","C","2","23.3","0","0","0","0","0","-","7","0.00","0.51","8","7","6","4","0","1","0","0","0","0","0","0","0","0","3","1","2","5","11","31.25"
"973","Brogan Rafferty","VAN","D","2","26.666666666667","0","0","0","0","0","-","3","0.00","0.05","4","3","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","0","-"
